frame_index,timestamp,character_x,character_y,character_facing,character_confidence,monster_count,monster_centers,a_wave_state,a_wave_direction,a_wave_confidence,a_wave_provenance,registration_ok,registration_confidence,quality_flags
0,0.0,,,unknown,0.0,1,"[[532.0, 701.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
53,2.0073,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
108,4.021533,,,unknown,0.0,1,"[[260.0, 485.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
163,6.042733,,,left,0.55,2,"[[451.0, 673.0], [306.0, 687.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
215,8.091667,,,left,0.55,5,"[[1388.0, 891.0], [203.0, 547.0], [418.0, 535.0], [556.0, 537.0], [1761.0, 887.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
270,10.105933,,,right,0.55,5,"[[424.0, 247.0], [1156.0, 815.0], [1512.0, 813.0], [586.0, 449.0], [1682.0, 817.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
324,12.1271,,,right,0.55,2,"[[456.0, 399.0], [253.0, 401.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
379,14.1344,,,unknown,0.0,2,"[[418.0, 723.0], [94.0, 717.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
434,16.141667,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
488,18.162867,,,unknown,0.0,1,"[[1634.0, 725.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
542,20.1771,,,unknown,0.0,2,"[[460.0, 379.0], [1306.0, 733.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
593,22.1913,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
646,24.191667,,,unknown,0.0,1,"[[356.0, 571.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
699,26.192,,,unknown,0.0,1,"[[1112.0, 879.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
751,28.227067,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
799,30.234367,,,right,0.55,2,"[[187.0, 449.0], [780.0, 811.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
852,32.255533,,,unknown,0.0,2,"[[454.0, 237.0], [201.0, 443.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
905,34.269767,,,unknown,0.0,3,"[[1398.0, 803.0], [496.0, 445.0], [266.0, 803.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
958,36.277067,,,unknown,0.0,2,"[[924.0, 807.0], [1398.0, 805.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
1010,38.284367,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
1066,40.3125,,,unknown,0.0,3,"[[386.0, 445.0], [648.0, 697.0], [1355.0, 809.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
1119,42.326733,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
1175,44.327067,,,left,0.55,1,"[[541.0, 229.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
1228,46.3274,,,right,0.55,1,"[[952.0, 809.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
1283,48.3347,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
1337,50.383667,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
1389,52.384,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
1443,54.3913,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
1496,56.3986,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
1551,58.405867,,,left,0.55,1,"[[539.0, 203.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
1606,60.434,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
1658,62.434333,,,right,0.55,4,"[[744.0, 777.0], [1398.0, 783.0], [1066.0, 777.0], [604.0, 663.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
1711,64.4486,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
1764,66.462833,,,right,0.55,1,"[[1296.0, 725.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
1818,68.4701,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
1872,70.4774,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
1925,72.477733,,,left,0.55,3,"[[1548.0, 725.0], [612.0, 365.0], [1418.0, 725.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
1981,74.498933,,,left,0.55,2,"[[1164.0, 725.0], [1347.0, 711.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
2034,76.527033,,,right,0.55,1,"[[563.0, 191.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
2088,78.5274,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
2141,80.555533,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
2193,82.5628,718.0,674.0,right,0.1282,1,"[[964.0, 661.0]]",inactive,inactive,0.6188,visual,True,1.0,
2247,84.584,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
2299,86.619067,,,right,0.55,1,"[[964.0, 729.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
2352,88.674967,,,unknown,0.0,2,"[[414.0, 609.0], [622.0, 611.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
2404,90.6753,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
2458,92.675633,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
2510,94.696833,,,left,0.55,2,"[[1608.0, 727.0], [1246.0, 735.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
2561,96.724967,,,left,0.55,1,"[[1212.0, 767.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
2614,98.7253,,,unknown,0.0,3,"[[1390.0, 821.0], [610.0, 253.0], [686.0, 819.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
2664,100.725633,,,unknown,0.0,1,"[[614.0, 901.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
2720,102.753767,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
2775,104.802733,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
2826,106.8239,,,unknown,0.0,2,"[[676.0, 829.0], [492.0, 817.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
2878,108.858967,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
2926,110.894033,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
2982,112.915233,256.0,683.0,right,0.4838,3,"[[390.0, 703.0], [385.0, 493.0], [214.0, 481.0]]",inactive,inactive,0.75,visual,True,1.0,
3036,114.922533,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
3087,116.922867,,,unknown,0.0,1,"[[1221.0, 803.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
3140,118.930133,,,unknown,0.0,1,"[[780.0, 799.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
3193,120.9305,,,right,0.55,1,"[[434.0, 397.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
3249,122.9517,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
3304,124.986767,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
3360,127.007933,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
3414,129.029133,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
3468,131.029467,,,left,0.55,1,"[[1182.0, 769.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
3521,133.050633,,,unknown,0.0,2,"[[1396.0, 769.0], [1092.0, 765.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
3573,135.051,,,unknown,0.0,3,"[[1074.0, 647.0], [528.0, 199.0], [1208.0, 769.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
3625,137.058267,,,right,0.55,2,"[[1400.0, 761.0], [1100.0, 761.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
3677,139.065567,,,right,0.55,1,"[[456.0, 407.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
3732,141.0659,,,left,0.55,1,"[[1006.0, 721.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
3783,143.066267,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
3837,145.0805,,,left,0.55,1,"[[1400.0, 751.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
3889,147.087767,,,unknown,0.0,3,"[[502.0, 381.0], [590.0, 173.0], [1358.0, 737.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
3945,149.102,,,left,0.55,2,"[[1056.0, 769.0], [680.0, 771.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
3999,151.130133,,,unknown,0.0,1,"[[724.0, 763.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
4049,153.1513,196.0,647.0,right,0.1349,1,"[[348.0, 413.0]]",inactive,inactive,0.5312,visual,True,1.0,
4103,155.1725,,,right,0.55,2,"[[578.0, 215.0], [916.0, 771.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
4157,157.200633,,,left,0.55,1,"[[942.0, 737.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
4211,159.214867,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
4267,161.277733,,,left,0.55,1,"[[636.0, 367.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
4321,163.291967,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
4377,165.320067,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
4431,167.341267,,,unknown,0.0,1,"[[437.0, 211.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
4483,169.376333,,,right,0.55,2,"[[496.0, 229.0], [992.0, 787.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
4538,171.3975,,,right,0.55,1,"[[106.0, 751.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
4592,173.425633,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
4643,175.432933,,,left,0.55,2,"[[878.0, 723.0], [180.0, 723.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
4695,177.433267,,,unknown,0.0,1,"[[268.0, 725.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
4751,179.454467,,,unknown,0.0,3,"[[1540.0, 743.0], [112.0, 723.0], [1376.0, 729.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
4803,181.482567,,,unknown,0.0,1,"[[514.0, 211.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
4856,183.4829,316.0,641.0,right,0.1815,1,"[[1224.0, 757.0]]",active,right,0.98,visual,True,1.0,
4908,185.497167,,,unknown,0.0,1,"[[836.0, 765.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
4961,187.539167,,,unknown,0.0,1,"[[452.0, 403.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
5016,189.560367,,,right,0.55,2,"[[596.0, 407.0], [329.0, 393.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
5071,191.588467,,,right,0.55,1,"[[1674.0, 717.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
5126,193.6166,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
5179,195.630833,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
5234,197.6312,,,left,0.55,3,"[[1530.0, 753.0], [496.0, 391.0], [266.0, 749.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
5287,199.638467,,,left,0.55,3,"[[1114.0, 639.0], [863.0, 739.0], [496.0, 393.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
5339,201.638833,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
5392,203.653067,,,unknown,0.0,1,"[[404.0, 411.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
5446,205.674233,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
5500,207.688467,,,right,0.55,1,"[[553.0, 421.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
5553,209.7027,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
5608,211.703033,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
5662,213.7381,,,left,0.55,2,"[[336.0, 609.0], [204.0, 725.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
5717,215.752367,,,left,0.55,2,"[[228.0, 725.0], [76.0, 725.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
5769,217.759633,,,unknown,0.0,1,"[[620.0, 403.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
5823,219.780833,,,right,0.55,2,"[[532.0, 193.0], [708.0, 761.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
5877,221.795067,,,unknown,0.0,1,"[[588.0, 761.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
5930,223.816233,,,right,0.55,1,"[[564.0, 187.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
5980,225.823533,,,right,0.55,3,"[[558.0, 213.0], [1414.0, 783.0], [918.0, 783.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
6036,227.8447,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
6090,229.872833,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
6141,231.8732,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
6196,233.873533,,,left,0.55,2,"[[482.0, 717.0], [1434.0, 723.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
6248,235.873867,,,left,0.55,1,"[[566.0, 179.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
6302,237.8742,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
6355,239.895367,,,unknown,0.0,1,"[[190.0, 401.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
6408,241.9096,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
6459,243.9308,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
6510,245.945033,,,right,0.55,1,"[[993.0, 711.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
6563,247.973167,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
6619,249.994367,,,left,0.55,2,"[[126.0, 723.0], [1680.0, 725.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
6673,252.001633,,,left,0.55,2,"[[1622.0, 725.0], [292.0, 719.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
6726,254.001967,,,right,0.55,4,"[[1084.0, 725.0], [545.0, 353.0], [1630.0, 717.0], [1332.0, 723.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
6779,256.009267,,,right,0.55,3,"[[481.0, 633.0], [954.0, 761.0], [706.0, 761.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
6834,258.0235,,,unknown,0.0,1,"[[576.0, 761.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
6886,260.030767,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
6939,262.0867,,,right,0.55,3,"[[550.0, 403.0], [1064.0, 761.0], [758.0, 761.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
6993,264.087067,,,right,0.55,1,"[[1392.0, 725.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
7047,266.0874,,,left,0.55,1,"[[706.0, 571.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
7102,268.108567,,,left,0.55,1,"[[204.0, 607.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
7154,270.157533,,,left,0.55,2,"[[516.0, 219.0], [667.0, 401.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
7206,272.185667,,,left,0.55,1,"[[1127.0, 777.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
7259,274.186,,,unknown,0.0,1,"[[560.0, 235.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
7314,276.2072,,,unknown,0.0,2,"[[1438.0, 787.0], [288.0, 433.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
7365,278.207533,,,right,0.55,1,"[[1340.0, 791.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
7417,280.207867,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
7472,282.2221,,,left,0.55,1,"[[572.0, 609.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
7527,284.222467,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
7582,286.243633,,,left,0.55,1,"[[230.0, 725.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
7635,288.250933,,,left,0.55,2,"[[1682.0, 717.0], [1470.0, 719.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
7687,290.2721,,,unknown,0.0,1,"[[1288.0, 755.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
7739,292.272467,392.0,631.0,right,0.2558,0,[],inactive,inactive,0.75,visual,True,1.0,
7790,294.2867,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
7842,296.287033,,,unknown,0.0,2,"[[313.0, 407.0], [1512.0, 751.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
7895,298.294333,,,right,0.55,4,"[[590.0, 199.0], [1701.0, 765.0], [1364.0, 755.0], [437.0, 185.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
7948,300.322433,,,left,0.55,1,"[[1486.0, 725.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
8002,302.3367,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
8055,304.3509,,,left,0.55,2,"[[200.0, 717.0], [1444.0, 725.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
8109,306.3721,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
8160,308.372433,,,unknown,0.0,2,"[[577.0, 409.0], [514.0, 203.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
8214,310.400567,,,unknown,0.0,2,"[[1032.0, 749.0], [1398.0, 755.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
8266,312.4148,,,left,0.55,3,"[[476.0, 191.0], [438.0, 397.0], [1456.0, 757.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
8320,314.436,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
8374,316.450233,,,right,0.55,1,"[[1590.0, 781.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
8429,318.4714,,,left,0.55,1,"[[1769.0, 711.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
8484,320.485633,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
8538,322.513767,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
8587,324.521067,,,unknown,0.0,6,"[[266.0, 723.0], [846.0, 725.0], [516.0, 367.0], [1398.0, 723.0], [1004.0, 725.0], [1715.0, 711.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
8639,326.528333,536.0,601.0,right,0.6023,0,[],active,left,0.98,visual,True,1.0,
8692,328.549533,,,left,0.55,2,"[[1460.0, 727.0], [344.0, 727.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
8747,330.549867,,,left,0.55,1,"[[1556.0, 781.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
8799,332.557133,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
8854,334.585267,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
8907,336.585633,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
8960,338.6068,,,unknown,0.0,1,"[[244.0, 725.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
9015,340.634933,,,right,0.55,2,"[[1739.0, 711.0], [1504.0, 725.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
9067,342.649167,,,left,0.55,3,"[[1126.0, 761.0], [750.0, 761.0], [982.0, 753.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
9119,344.6495,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
9173,346.677633,,,unknown,0.0,2,"[[1468.0, 757.0], [1092.0, 761.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
9220,348.677967,,,unknown,0.0,1,"[[1371.0, 747.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
9274,350.692233,,,right,0.55,1,"[[754.0, 403.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
9327,352.7134,,,right,0.55,2,"[[1384.0, 781.0], [560.0, 781.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
9381,354.713733,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
9436,356.7349,,,left,0.55,1,"[[628.0, 611.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
9491,358.735267,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
9545,360.7634,,,left,0.55,2,"[[298.0, 725.0], [168.0, 721.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
9601,362.7776,,,left,0.55,4,"[[386.0, 725.0], [680.0, 367.0], [1696.0, 725.0], [622.0, 721.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
9654,364.7988,,,left,0.55,1,"[[1338.0, 749.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
9706,366.8061,,,unknown,0.0,3,"[[626.0, 391.0], [946.0, 757.0], [459.0, 201.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
9754,368.806433,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
9807,370.8276,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
9858,372.855733,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
9911,374.863033,,,left,0.55,3,"[[394.0, 789.0], [1412.0, 899.0], [536.0, 903.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
9966,376.891167,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
10023,378.912333,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
10078,380.926567,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
10130,382.940833,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
10182,384.962,,,left,0.55,1,"[[556.0, 485.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
10234,386.983167,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
10289,388.9974,,,unknown,0.0,1,"[[666.0, 811.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
10341,391.0186,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
10392,393.032833,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
10446,395.0679,,,right,0.55,1,"[[1242.0, 869.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
10502,397.089067,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
10557,399.1172,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
10610,401.131433,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
10666,403.145667,,,unknown,0.0,1,"[[264.0, 717.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
10721,405.152967,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
